Hotel_ID,Hotel_Name,Raw_Hotel_Name,Location,City,State,Landmark,Address
196498,SPOT ON Anamika Garden,SPOT ON Anamika Garden,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
196512,OYO Hotel Neki & Restaurant,OYO Hotel Neki & Restaurant,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
196569,Flagship Beaver Hotel & Luxury Rooms,Flagship Beaver Hotel & Luxury Rooms,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
196576,Flagship Aruvi Annex Munnar,Flagship Aruvi Annex Munnar,Munnar,Munnar,Kerala,,"Munnar, Kerala"
196591,Flagship Hotel Vedansh,Flagship Hotel Vedansh,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
196663,Collection O Hotel Blue Sky,Collection O Hotel Blue Sky,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
196683,OYO Gold Diamond,OYO Gold Diamond,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
196722,SPOT ON Hotel Holiday,SPOT ON Hotel Holiday,Bharatpur,Bharatpur,Rajasthan,,"Bharatpur, Rajasthan"
196726,OYO Flagship Hotel Shaurya,OYO Flagship Hotel Shaurya,Gorakhpur,Gorakhpur,Uttar Pradesh,,"Gorakhpur, Uttar Pradesh"
196772,OYO The Royal Plaza,OYO The Royal Plaza,Bulandshahr,Bulandshahr,Uttar Pradesh,,"Bulandshahr, Uttar Pradesh"
196792,OYO Townhouse 1166 Bsa Townhouse,OYO Townhouse 1166 Bsa Townhouse,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
196811,Collection O Samira Residency,Collection O Samira Residency Near Botanic Garden Of Indian Republic,Noida,Noida,Uttar Pradesh,Near Botanic Garden Of Indian Republic,"Near Botanic Garden Of Indian Republic, Noida, Uttar Pradesh"
196816,Flagship Hotel Joyous Inn,Flagship Hotel Joyous Inn,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
196817,Collection O Sky Hotel,Collection O Sky Hotel,Rohtak,Rohtak,Haryana,,"Rohtak, Haryana"
196862,Flagship Hotel Krishna Rooms,Flagship Hotel Krishna Rooms,Surat,Surat,Gujarat,,"Surat, Gujarat"
196869,Flagship Hotel Bubbles,Flagship Hotel Bubbles,Jalandhar,Jalandhar,Punjab,,"Jalandhar, Punjab"
196886,Flagship J2 Service Appartment,Flagship J2 Service Appartment,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
196887,Collection O Sri Sai Ram Suites,Collection O Sri Sai Ram Suites,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
196893,Collection O The Royal Fern,Collection O The Royal Fern,Manesar,Manesar,Haryana,,"Manesar, Haryana"
196896,Flagship Hotel Tara Maa Guest House,Flagship Hotel Tara Maa Guest House,Kolkata,Kolkata,West Bengal,,"Kolkata, West Bengal"
196909,Flagship Hotel Sangeet,Flagship Hotel Sangeet,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
196949,SPOT ON The New View Regency,SPOT ON The New View Regency,Trivandrum,Trivandrum,Kerala,,"Trivandrum, Kerala"
196963,OYO Light And Night Hotel,OYO Light And Night Hotel,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
196988,Flagship Cruze Residency,Flagship Cruze Residency,Coimbatore,Coimbatore,Tamil Nadu,,"Coimbatore, Tamil Nadu"
197010,SPOT ON Hotel Maity Residency,SPOT ON Hotel Maity Residency,Digha,Digha,West Bengal,,"Digha, West Bengal"
197051,OYO Hotel Welcome Inn Era,OYO Hotel Welcome Inn Era,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh,,"Muzaffarnagar, Uttar Pradesh"
197052,Flagship Sai Galaxy Hotel & Restaurant,Flagship Sai Galaxy Hotel & Restaurant,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
197058,OYO Flagship Hotel Arjun,OYO Flagship Hotel Arjun,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
197066,Flagship Kudrat Home Stay,Flagship Kudrat Home Stay,Shimla,Shimla,Himachal Pradesh,,"Shimla, Himachal Pradesh"
197085,Townhouse 1174 Hotel Cool River,Townhouse 1174 Hotel Cool River,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
197092,OYO 703856 Hotel Metro,OYO 703856 Hotel Metro,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
197121,POP Hotel Elite,POP Hotel Elite,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh,,"Muzaffarnagar, Uttar Pradesh"
197142,Flagship 703889 Aston Shimla Hills,Flagship 703889 Aston Shimla Hills,Shimla,Shimla,Himachal Pradesh,,"Shimla, Himachal Pradesh"
197158,Townhouse 1168 Hotel SM PARADISE,Townhouse 1168 Hotel SM PARADISE,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
197179,OYO Flagship Hotel Royals,OYO Flagship Hotel Royals,Ranchi,Ranchi,Jharkhand,,"Ranchi, Jharkhand"
197200,Super OYO Collection O Hotel Bright Holidays,Super OYO Collection O Hotel Bright Holidays,Mahabaleshwar,Mahabaleshwar,Maharashtra,,"Mahabaleshwar, Maharashtra"
197264,Flagship Pari Hotel,Flagship Pari Hotel,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
197270,OYO Hotel Inu,OYO Hotel Inu,Jalandhar,Jalandhar,Punjab,,"Jalandhar, Punjab"
197307,OYO Flagship 703996 The Lime Wood Guest House,OYO Flagship 703996 The Lime Wood Guest House,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
197313,Super OYO Capital O 704001 Indrapuri Rajadhani,Super OYO Capital O 704001 Indrapuri Rajadhani,Trivandrum,Trivandrum,Kerala,,"Trivandrum, Kerala"
197344,Collection O Hotel Shivaay,Collection O Hotel Shivaay,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
197361,OYO Flagship Hotel Vills,OYO Flagship Hotel Vills Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
197430,Super OYO Capital O Skg Royal Palace,Super OYO Capital O Skg Royal Palace,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
197445,Capital O Hotel Shubham Residency,Capital O Hotel Shubham Residency,Mumbai,Mumbai,Maharashtra,,"Mumbai, Maharashtra"
197479,OYO IAE508 Shree Homestay,OYO IAE508 Shree Homestay,Shimla,Shimla,Himachal Pradesh,,"Shimla, Himachal Pradesh"
197511,OYO Hotel S R Resort,OYO Hotel S R Resort,Narnaul,Narnaul,Haryana,,"Narnaul, Haryana"
197545,Flagship 80457 Hotel Axis Inn,Flagship 80457 Hotel Axis Inn,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
197624,Super OYO Flagship Hotel Vintage House,Super OYO Flagship Hotel Vintage House,Agra,Agra,Uttar Pradesh,,"Agra, Uttar Pradesh"
197645,OYO Flagship 80464A Hotel Metro View,OYO Flagship 80464A Hotel Metro View,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
197650,OYO Flagship HOTEL SKYSPACE,OYO Flagship HOTEL SKYSPACE Near Hare Krishna Hill,Bangalore,Bangalore,Karnataka,Near Hare Krishna Hill,"Near Hare Krishna Hill, Bangalore, Karnataka"
197711,Collection O Hotel The Earth,Collection O Hotel The Earth,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
197722,OYO Flagship Hotel Aryan Lodging And Boarding,OYO Flagship Hotel Aryan Lodging And Boarding,Baramati,Baramati,Maharashtra,,"Baramati, Maharashtra"
197806,Townhouse 1170 The Lotus,Townhouse 1170 The Lotus,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
197880,Flagship Hotel Blue Bell,Flagship Hotel Blue Bell,Pondicherry,Pondicherry,Puducherry,,"Pondicherry, Puducherry"
197920,SPOT ON Hotel River View,SPOT ON Hotel River View,Jammu,Jammu,Jammu and Kashmir,,Jammu and Kashmir
197933,OYO Flagship 804787 Jai Shiv Shakti Guest House,OYO Flagship 804787 Jai Shiv Shakti Guest House,Almora,Almora,Uttarakhand,,"Almora, Uttarakhand"
197937,Flagship Hotel Royal FNG,Flagship Hotel Royal FNG,Noida,Noida,Uttar Pradesh,,"Noida, Uttar Pradesh"
197939,Collection O Hotel SRG,Collection O Hotel SRG,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
197949,Flagship Akshaya Panchavati,Flagship Akshaya Panchavati,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
197956,Collection O Hotel Aloft,Collection O Hotel Aloft,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
197994,OYO Parinaya Vatika Banquet And Party Lawn,OYO Parinaya Vatika Banquet And Party Lawn,Haldwani,Haldwani,Uttarakhand,,"Haldwani, Uttarakhand"
197996,SPOT ON Hotel Tushar Lodging,SPOT ON Hotel Tushar Lodging,Pune,Pune,Maharashtra,,"Pune, Maharashtra"
197997,OYO Flagship Alisha Lodge,OYO Flagship Alisha Lodge,Asansol,Asansol,West Bengal,,"Asansol, West Bengal"
198011,OYO The Moonshine Hotel,OYO The Moonshine Hotel,Charkhi-Dadri,Charkhi-Dadri,Haryana,,"Charkhi-Dadri, Haryana"
198013,OYO Laser Tower Home Stay,OYO Laser Tower Home Stay,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
198058,Flagship Hotel Gold Mine,Flagship Hotel Gold Mine,Surat,Surat,Gujarat,,"Surat, Gujarat"
198067,Townhouse 1173 Vandana Residency,Townhouse 1173 Vandana Residency,Mumbai,Mumbai,Maharashtra,,"Mumbai, Maharashtra"
198117,Flagship Shree Shyam Guest House,Flagship Shree Shyam Guest House,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
198124,OYO Hotel RK,OYO Hotel RK,Manesar,Manesar,Haryana,,"Manesar, Haryana"
198131,OYO Flagship 804918 Hotel Chawla's 7 Star Inn,OYO Flagship 804918 Hotel Chawla's 7 Star Inn,Jalandhar,Jalandhar,Punjab,,"Jalandhar, Punjab"
198133,Flagship Ck Inn,Flagship Ck Inn Near Chaudhary Charan Singh International Airport,Lucknow,Lucknow,Uttar Pradesh,Near Chaudhary Charan Singh International Airport,"Near Chaudhary Charan Singh International Airport, Lucknow, Uttar Pradesh"
198135,Flagship Seera Suites,Flagship Seera Suites,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
198177,Flagship Table And Talk,Flagship Table And Talk,Katra,Katra,Jammu and Kashmir,,"Katra, Jammu and Kashmir"
198270,OYO 80497E Avyan Villa,OYO 80497E Avyan Villa,Jalandhar,Jalandhar,Punjab,,"Jalandhar, Punjab"
198288,Super OYO Flagship New Bhandan Lawn,Super OYO Flagship New Bhandan Lawn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
198387,Flagship Anil Guest House,Flagship Anil Guest House,Rishikesh,Rishikesh,Uttarakhand,,"Rishikesh, Uttarakhand"
198388,Flagship Ram Bhawan,Flagship Ram Bhawan,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
198389,OYO Flagship Hotel Paradise Blu,OYO Flagship Hotel Paradise Blu,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
198391,OYO Flagship SS Inn,OYO Flagship SS Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
198438,Super OYO Smart City Guest House,Super OYO Smart City Guest House,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
198451,Flagship Hotel Golden Gate,Flagship Hotel Golden Gate,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
198515,Capital O Hotel Hidden Flower,Capital O Hotel Hidden Flower,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
198522,OYO Flagship 805122 Hotel Garuda Inn,OYO Flagship 805122 Hotel Garuda Inn,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
198523,Collection O Akriti Regency,Collection O Akriti Regency,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
198537,OYO Hotel Rose Garden,OYO Hotel Rose Garden,Darjeeling,Darjeeling,West Bengal,,"Darjeeling, West Bengal"
198542,Super OYO Capital O 805141 Prince Venue,Super OYO Capital O 805141 Prince Venue,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
198549,Flagship Hotel Convivial Star,Flagship Hotel Convivial Star,Raipur,Raipur,Chhattisgarh,,"Raipur, Chhattisgarh"
198553,Flagship Hotel Shivam Palace,"Flagship Hotel Shivam Palace,",Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
198561,Super OYO Flagship Rest In Hotel,Super OYO Flagship Rest In Hotel,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
198596,Collection O 805192 G Silver Ashok Nagar,Collection O 805192 G Silver Ashok Nagar,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
198600,Collection O Shyam Palace,Collection O Shyam Palace,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
198640,Flagship Das Inn,Flagship Das Inn,Bhubaneswar,Bhubaneswar,Odisha,,"Bhubaneswar, Odisha"
198669,Flagship Roister Inn,Flagship Roister Inn Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
198709,Flagship Hotel Manisha Palace,Flagship Hotel Manisha Palace,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
198729,OYO Flagship 805300 Hotel R.s. Castle,OYO Flagship 805300 Hotel R.s. Castle,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
198736,Flagship Gurunanak Residency,Flagship Gurunanak Residency,Jamshedpur,Jamshedpur,Jharkhand,,"Jamshedpur, Jharkhand"
198743,Capital O Hotel Bhavya Villa,Capital O Hotel Bhavya Villa,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
198803,Flagship Hotel Shaan,Flagship Hotel Shaan,Zirakpur,Zirakpur,Punjab,,"Zirakpur, Punjab"
198805,OYO Shri Ganesh Farm House,OYO Shri Ganesh Farm House,Bulandshahr,Bulandshahr,Uttar Pradesh,,"Bulandshahr, Uttar Pradesh"
198814,Flagship Sairam Residency,Flagship Sairam Residency,Hyderabad,Hyderabad,Telangana,,"Hyderabad, Telangana"
198820,Flagship Hotel Rani Blue Moon,Flagship Hotel Rani Blue Moon,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
198823,Flagship RK Guest Inn,Flagship RK Guest Inn,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
198839,Sunday Hotel Vadodara,Sunday Hotel Vadodara,Vadodara,Vadodara,Gujarat,,"Vadodara, Gujarat"
198847,Collection O Blue Diamond,Collection O Blue Diamond,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
199016,Flagship Hotel New Pacifica Grand,Flagship Hotel New Pacifica Grand Near Phoenix United Lucknow,Lucknow,Lucknow,Uttar Pradesh,Near Phoenix United Lucknow,"Near Phoenix United Lucknow, Uttar Pradesh"
199048,Collection O New Hotel River Side,Collection O New Hotel River Side,Bilaspur,Bilaspur,Chhattisgarh,,"Bilaspur, Chhattisgarh"
199054,Collection O Hotel Sai Shangrila Residency,Collection O Hotel Sai Shangrila Residency,Shirdi,Shirdi,Maharashtra,,"Shirdi, Maharashtra"
199133,Collection O 805567 Hotel Mansarovar,Collection O 805567 Hotel Mansarovar,Agra,Agra,Uttar Pradesh,,"Agra, Uttar Pradesh"
199176,Collection O Hotel Tourista Jaipur,Collection O Hotel Tourista Jaipur,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
199225,OYO Flagship Golden Guest House,OYO Flagship Golden Guest House,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
199231,OYO Flagship 805641 The Central Guest House,OYO Flagship 805641 The Central Guest House,Kakinada,Kakinada,Andhra Pradesh,,"Kakinada, Andhra Pradesh"
199236,OYO 805645 Hotel Karni Vilas,OYO 805645 Hotel Karni Vilas,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
199263,Flagship Park View Inn,Flagship Park View Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
199292,Collection O Canton Hotel,Collection O Canton Hotel Near Vajarahalli Metro Station,Bangalore,Bangalore,Karnataka,Near Vajarahalli Metro Station,"Near Vajarahalli Metro Station, Bangalore, Karnataka"
199334,Collection O Bellmore Stay & Homes,Collection O Bellmore Stay & Homes Near Appu Ghar,Gurgaon,Gurgaon,Haryana,Near Appu Ghar,"Near Appu Ghar, Gurgaon, Haryana"
199350,SPOT ON Bikram Lodge,SPOT ON Bikram Lodge,Cuttack,Cuttack,Odisha,,"Cuttack, Odisha"
199372,OYO Hotel Nova Rooms,OYO Hotel Nova Rooms,Surat,Surat,Gujarat,,"Surat, Gujarat"
199373,Collection O Hotel Prime A-One Inn,Collection O Hotel Prime A-One Inn Near Chaudhary Charan Singh International Airport,Lucknow,Lucknow,Uttar Pradesh,Near Chaudhary Charan Singh International Airport,"Near Chaudhary Charan Singh International Airport, Lucknow, Uttar Pradesh"
199374,Capital O 80576 Nestle Inn,Capital O 80576 Nestle Inn Near Fortune tower,Chennai,Chennai,Tamil Nadu,Near Fortune tower,"Near Fortune tower, Chennai, Tamil Nadu"
199429,Collection O Hotel Satkar,Collection O Hotel Satkar,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
199464,Flagship Hotel Daily 2,Flagship Hotel Daily 2,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
199494,OYO Flagship 80584 Hotel Anand,OYO Flagship 80584 Hotel Anand,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
199506,Flagship Hotel Neelkanth,Flagship Hotel Neelkanth,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
199512,Flagship Sri Sai Boarding And Lodging,Flagship Sri Sai Boarding And Lodging,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
199525,Flagship Bhawani Palace,Flagship Bhawani Palace,Pratapgarh,Pratapgarh,Uttar Pradesh,,"Pratapgarh, Uttar Pradesh"
199526,OYO Flagship C Sarovar Exotica,OYO Flagship C Sarovar Exotica Near Badshahnagar Metro Station,Lucknow,Lucknow,Uttar Pradesh,Near Badshahnagar Metro Station,"Near Badshahnagar Metro Station, Lucknow, Uttar Pradesh"
199537,Flagship Grand Residency,Flagship Grand Residency,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
199577,Flagship Sky White House,Flagship Sky White House,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
199585,Super OYO Collection O Hotel Love Garden,Super OYO Collection O Hotel Love Garden,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
199608,OYO Flagship Hotel Vb Comforts,OYO Flagship Hotel Vb Comforts,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
199609,Super OYO Flagship Skyway Residency,Super OYO Flagship Skyway Residency,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
199615,Flagship The Corporate House,Flagship The Corporate House,Ranchi,Ranchi,Jharkhand,,"Ranchi, Jharkhand"
199629,SPOT ON M B R Guest House,SPOT ON M B R Guest House Near Ascendas Park Square Mall,Bangalore,Bangalore,Karnataka,Near Ascendas Park Square Mall,"Near Ascendas Park Square Mall, Bangalore, Karnataka"
199634,POP Shree Nanhu Hotel,POP Shree Nanhu Hotel,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
199711,OYO Flagship Hotel Grand Shiva,OYO Flagship Hotel Grand Shiva,Noida,Noida,Uttar Pradesh,,"Noida, Uttar Pradesh"
199738,SPOT ON Holiday Inn Cafe,SPOT ON Holiday Inn Cafe,Muzaffarnagar,Muzaffarnagar,Uttar Pradesh,,"Muzaffarnagar, Uttar Pradesh"
199740,OYO Flagship Raakesh Villa,OYO Flagship Raakesh Villa,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
199742,Super OYO Flagship Laxmi Marriage Hall Restaurant And Guest House,Super OYO Flagship Laxmi Marriage Hall Restaurant And Guest House,Islampur,Islampur,West Bengal,,"Islampur, West Bengal"
199754,Collection O Hotel Premier International,Collection O Hotel Premier International Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
199758,Flagship Hotel MH Grand,Flagship Hotel MH Grand,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
199863,Super OYO Flagship On,Super OYO Flagship On Off Hotel Room,Surat,Surat,Gujarat,Off Hotel Room,"Off Hotel Room, Surat, Gujarat"
200014,OYO Hotel The Miraj,OYO Hotel The Miraj,Sonipat,Sonipat,Haryana,,"Sonipat, Haryana"
200024,Townhouse 1181 Hotel Silver International,Townhouse 1181 Hotel Silver International,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
200110,Super OYO Capital O Affection Inn,Super OYO Capital O Affection Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
200303,OYO Hotel Jiyansh,OYO Hotel Jiyansh,Manesar,Manesar,Haryana,,"Manesar, Haryana"
200307,Flagship Hotel King's Land,Flagship Hotel King's Land,Rajkot,Rajkot,Gujarat,,"Rajkot, Gujarat"
200331,Capital O 80627E Hotel Hill Top,Capital O 80627E Hotel Hill Top,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
200332,SPOT ON Sri Lakshmi Lodge,SPOT ON Sri Lakshmi Lodge,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
200351,Flagship Hotel Harmony,Flagship Hotel Harmony,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
200370,OYO Hotel Shubkamna,OYO Hotel Shubkamna,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
200395,Flagship Hotel Blu Inn,Flagship Hotel Blu Inn,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
200410,SPOT ON 806338 Hotel Smr Imperial,SPOT ON 806338 Hotel Smr Imperial,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
200412,Flagship Hotel Karni Palace,Flagship Hotel Karni Palace,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
200414,Super OYO Flagship Bhalkeshwar Lodging,Super OYO Flagship Bhalkeshwar Lodging,Gulbarga,Gulbarga,Karnataka,,"Gulbarga, Karnataka"
200475,Flagship Hotel Ayansh Residency,Flagship Hotel Ayansh Residency,Rishikesh,Rishikesh,Uttarakhand,,"Rishikesh, Uttarakhand"
200579,Super OYO Flagship Hotel DDS Lawn,Super OYO Flagship Hotel DDS Lawn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
200580,Super OYO Flagship Hotel Aastha,Super OYO Flagship Hotel Aastha,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
200595,OYO Flagship Hotel Posada,OYO Flagship Hotel Posada,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
200596,Flagship Hotel Dcrest,Flagship Hotel Dcrest,Vrindavan,Vrindavan,Uttar Pradesh,,"Vrindavan, Uttar Pradesh"
200610,OYO Hotel Inn,OYO Hotel Inn,Jalandhar,Jalandhar,Punjab,,"Jalandhar, Punjab"
200670,Super OYO Collection O Sabharwal Residency,Super OYO Collection O Sabharwal Residency Near Lalbagh Botanical Garden,Bangalore,Bangalore,Karnataka,Near Lalbagh Botanical Garden,"Near Lalbagh Botanical Garden, Bangalore, Karnataka"
200675,Super OYO Collection O Hotel Keys Elite,Super OYO Collection O Hotel Keys Elite,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
200680,Capital O Mvp Check Inn,Capital O Mvp Check Inn,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
200731,Super OYO Hotel Hill Stay Residency,Super OYO Hotel Hill Stay Residency,Anantapur,Anantapur,Andhra Pradesh,,"Anantapur, Andhra Pradesh"
200734,Collection O Hotel Green Park,Collection O Hotel Green Park,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
200735,Super OYO Flagship 806580 Hotel Inrisa,Super OYO Flagship 806580 Hotel Inrisa,Shillong,Shillong,Meghalaya,,"Shillong, Meghalaya"
200864,Flagship Hotel Kadambari,Flagship Hotel Kadambari,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
200879,OYO E Hotel Ansal,OYO E Hotel Ansal,Manesar,Manesar,Haryana,,"Manesar, Haryana"
200903,POP 80670F New Milan,POP 80670F New Milan,Deoghar,Deoghar,Jharkhand,,"Deoghar, Jharkhand"
200936,OYO Flagship Shyam Inn,OYO Flagship Shyam Inn,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
200940,Super OYO Flagship Sai Leela Residency,Super OYO Flagship Sai Leela Residency,Karimnagar,Karimnagar,Telangana,,"Karimnagar, Telangana"
200944,OYO Flagship 806727 Hotel Sherpa,OYO Flagship 806727 Hotel Sherpa,Darjeeling,Darjeeling,West Bengal,,"Darjeeling, West Bengal"
200945,Flagship Hotel Krishna Palace,Flagship Hotel Krishna Palace,Surat,Surat,Gujarat,,"Surat, Gujarat"
200956,Super OYO Collection O Petals Otium Business Hotel,Super OYO Collection O Petals Otium Business Hotel,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
200973,OYO Flagship 806756 Hotel Surya Galaxy,OYO Flagship 806756 Hotel Surya Galaxy,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
200978,OYO Flagship Hotel Shunsine,OYO Flagship Hotel Shunsine,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
200979,Collection O The Treenity House,Collection O The Treenity House,Prayagraj,Prayagraj,Uttar Pradesh,,"Prayagraj, Uttar Pradesh"
201036,Super OYO Collection O Hotel Starfield,Super OYO Collection O Hotel Starfield,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
201043,Collection O Hotel Mars Inn,Collection O Hotel Mars Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
201064,OYO Ganga Sweet And Family Restaurant,OYO Ganga Sweet And Family Restaurant,Hathras,Hathras,Uttar Pradesh,,"Hathras, Uttar Pradesh"
201073,Collection O Hotel Glory Stay,Collection O Hotel Glory Stay,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
201082,Collection O Hotel New Sagar Bilas,Collection O Hotel New Sagar Bilas,Digha,Digha,West Bengal,,"Digha, West Bengal"
